USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
617220,99999,SAPU,GA,,,+13.567,-15.933,+0002.0,19821009,20180623
617310,99999,BASSE,GA,,,+13.317,-14.217,+0004.0,19791002,20180626
617330,99999,FATOTO,GA,,,+13.667,-14.467,+0017.5,19950411,20180623
617410,99999,JENOI,GA,,,+13.483,-15.567,+0011.0,19790901,19860415
617660,99999,BISSAU OSWALDO VIEIRA INTL,PU,,GGOV,+11.895,-15.654,+0039.3,19490106,20181010
617690,99999,BOLAMA,PU,,,+11.583,-15.483,+0020.0,19490106,20181009
617810,99999,BAFATA,PU,,GGBF,+12.183,-14.667,+0043.0,19730105,20181009
618020,99999,KOUNDARA,GV,,,+12.567,-13.517,+0090.0,19891001,20181008
618090,99999,LABE,GV,,GULB,+11.326,-12.287,+1035.1,19490405,20181009
618110,99999,SIGUIRI,GV,,GUSI,+11.433,-9.167,+0366.0,19740715,20171221
618160,99999,BOKE/BARALANDE,GV,,GUOK,+10.933,-14.317,+0069.0,19490403,20180510
618180,99999,KINDIA,GV,,GUID,+10.050,-12.867,+0459.0,19730507,20181009
618200,99999,MAMOU,GV,,,+10.367,-12.083,+0784.0,19500206,20181009
618290,99999,KANKAN,GV,,GUXD,+10.383,-9.3,+0384.0,19490401,20181009
618310,99999,CONAKRY,GV,,,+09.567,-13.617,+0049.0,20020113,20180529
618320,99999,CONAKRY,GV,,GUCY,+09.577,-13.612,+0021.9,19490401,20181010
618330,99999,FARANAH,GV,,GUFH,+10.035,-10.77,+0449.9,19740823,20161222
618340,99999,KISSIDOUGOU,GV,,,+09.217,-10.217,+0412.0,19741208,20120323
618470,99999,MACENTA,GV,,GUMA,+08.533,-9.467,+0544.0,19490402,20110510
618490,99999,N'ZEREKORE/KONIA,GV,,GUNZ,+07.733,-8.833,+0470.0,19741108,20181009
618560,99999,FREETOWN LUNGI,SL,,GFLL,+08.616,-13.195,+0025.6,19490124,20180914
618660,99999,BONTHE,SL,,GFBN,+07.533,-12.5,+0008.0,19490124,19840908
618730,99999,MAKENI,SL,,,+08.550,-12.05,+0084.0,19830302,19950808
618760,99999,MAKENI,SL,,,+08.883,-11.95,+0087.5,19490118,19521231
618770,99999,YELE,SL,,,+08.417,-11.833,+0068.0,19840502,20030220
618780,99999,NJALA,SL,,,+08.100,-12.1,+0056.0,19771013,20051015
618810,99999,BO,SL,,GFBO,+07.950,-11.767,+0093.0,19490129,20071010
618860,99999,KABALA,SL,,,+09.583,-11.55,+0464.0,19730102,20070523
618910,99999,DARU,SL,,,+07.983,-10.85,+0186.0,19490118,20080816
618920,99999,SEFADU,SL,,,+08.650,-10.967,+0390.0,19840204,19990322
619000,99999,ASCENSION ISLAND,SH,,,-7.933,-14.417,+0020.0,19800511,20051015
619010,99999,ST. HELENA IS.,SH,,,-15.933,-5.667,+0436.0,19430518,20181010
619020,99999,ASCENSION AUX AF,SH,,FHAW,-7.97,-14.394,+0084.7,19420901,20181010
619030,99999,UNKN,AY,,,-71.05,-10.9,+0037.0,19500307,19520115
619100,99999,,,,,,,,19870519,19870519
619140,99999,,,,,,,,19870503,19870503
619310,99999,SAO TOME INTL,TP,,FPST,+00.378,+006.712,+0010.1,19730101,20181010
619340,99999,PRINCIPE,TP,,FPPR,+01.663,+007.412,+0180.1,19730504,20170131
619670,70701,DIEGO GARCIA NAVAL AIR STATION,IO,,FJDG,-7.3,+072.400,+0004.3,19490201,20181010
619680,99999,ILES GLORIEUSES,FS,,,-11.583,+047.283,+0004.0,19730102,20181010
619700,99999,ILE JUAN DE NOVA,JU,,,-17.05,+042.717,+0010.0,19730102,20180814
619710,99999,ALDABRA,RE,,,-9.35,+046.533,+0004.0,19730102,19770701
619720,99999,ILE EUROPA,EU,,,-22.333,+040.333,+0006.0,19730101,20181010
619740,99999,AGALEGA,MP,,,-10.433,+056.600,+0004.0,19490201,20181010
619760,99999,SERGE-FROLOW (ILE TROMELIN),TE,,,-15.883,+054.517,+0013.0,19730101,20181010
619790,99999,LE COLORADO RADAR,FR,,,-20.917,+055.417,+0743.0,20040611,20040611
619800,99999,ST DENIS GILLOT,RE,,FMEE,-20.887,+055.510,+0020.1,19730101,20181010
619810,99999,LE PORT,RE,,,-20.933,+055.283,+0011.0,19830701,20121228
619840,99999,ST PIERRE PIERREFONDS,RE,,FMEP,-21.321,+055.425,+0018.0,19730102,20181010
619860,99999,ST. BRANDON (ST. RAPHAEL),MP,,,-16.45,+059.617,+0004.0,19490201,20181010
619880,99999,PLAINE CORAIL,MP,,FIMR,-19.758,+063.361,+0029.0,19490201,20181010
619890,99999,PLAINE CORAIL,MP,,,-19.75,+063.370,+0030.0,20060101,20181010
619900,99999,SIR SEEWOOSAGUR RAMGOOLAM INTL,MP,,FIMP,-20.43,+057.684,+0056.7,19490201,20181010
619950,99999,VACOAS (MAURITIUS),MP,,,-20.3,+057.467,+0425.0,19770701,20181010
619960,99999,MARTIN DE VIVIES (ILE AMSTERDAM),FS,,,-37.8,+077.533,+0029.0,19730101,20181010
619970,99999,ALFRED FAURE (ILES CROZET),FS,,,-46.433,+051.850,+0142.0,19740903,20180820
619980,99999,PORT-AUX-FRANCAIS (ILES KERGUELEN),FS,,,-49.35,+070.250,+0030.0,19730101,20181010
620020,99999,NALUT,LY,,,+31.514,+010.598,+0621.0,19490130,20180829
620070,99999,ZUARA,LY,,,+32.555,+012.056,+0004.0,19490129,20180829
620080,99999,YEFREN,LY,,,+32.040,+012.313,+0691.0,19830701,20180829
620100,99999,TRIPOLI INTL,LY,,HLLT,+32.664,+013.159,+0080.2,19430630,20171114
620110,99999,GARINA,LY,,,+32.150,+013.000,+0728.0,20161109,20180829
620111,99999,WHEELUS FLD,LY,,,+32.900,+013.283,+0004.0,19450415,19700528
620115,99999,TRIPOLI,LY,,HLLL,+00.000,+000.000,-999,20051014,20051014
620120,99999,EL KHOMS,LY,,,+32.401,+014.143,+0025.0,19900601,20180829
620140,99999,BENWLID,LY,,,+31.741,+013.957,+0271.0,20050315,20180829
620160,99999,MISURATA,LY,,,+32.243,+015.021,+0033.0,19490129,20180829
620165,99999,MISURATA AIRPORT,LY,,HLMS,+32.333,+015.067,+0018.3,20111117,20140917
620180,99999,ABU NJAYM,LY,,,+30.355,+015.254,+0090.0,20041121,20180727
620190,99999,SIRTE,LY,,,+31.200,+016.583,+0014.0,19490130,20180829
620525,99999,MITIGA,LY,,HLLM,+32.894,+013.276,+0011.0,20050507,20180827
620530,99999,BENINA AIRPORT,LY,,HLLB,+32.097,+020.269,+0132.0,19431031,20181009
620540,99999,AL-MARJ,LY,,,+32.517,+020.883,+0335.0,20050317,20180829
620550,99999,AGEDABIA,LY,,,+30.717,+020.167,+0007.0,19490130,20180626
620560,99999,SHAHAT,LY,,,+32.800,+021.883,+0648.0,19490129,20110217
620590,99999,DERNA,LY,,,+32.783,+022.583,+0026.0,19490129,20180721
620620,99999,TOBRUK,LY,,,+32.100,+023.933,+0051.0,19441027,20180829
620630,99999,TOBRUK,LY,,HLGN,+31.867,+023.900,+0158.0,19490129,20020308
621010,99999,MOORED BUOY,US,,,+50.600,-2.933,-999,20080721,20080721
621030,99999,GHADAMES EAST,LY,,HLTD,+30.152,+009.715,+0342.0,19570101,20180829
621110,99999,MOORED BUOY,US,,,+58.900,-0.2,-999,20041118,20050125
621130,99999,MOORED BUOY,US,,,+58.400,+000.300,-999,20040726,20040726
621140,99999,MOORED BUOY,US,,,+58.700,+001.100,-999,20050702,20050702
621160,99999,MOORED BUOY,US,,,+58.100,+001.800,-999,20040829,20050929
621170,99999,MOORED BUOY,US,,,+57.900,+000.100,-999,20040726,20040726
621180,99999,MOORED BUOY,US,,,+57.700,+000.900,-999,20050701,20050701
621200,99999,GARIAT EL-SHARGHIA,LY,,,+30.383,+013.583,+0497.0,19730101,20180829
621210,99999,EL HAMADA,LY,,,+29.517,+012.933,+0623.0,20040517,20150905
621220,99999,MOORED BUOY,US,,,+56.500,+002.017,-999,20040801,20040801
621240,99999,SEBHA,LY,,HLLS,+26.987,+014.473,+0434.9,19611204,20140111
621250,99999,MOORED BUOY,US,,,+53.800,-3.8,-999,20050703,20081204
621260,99999,MOORED BUOY,US,,,+53.800,-3.6,-999,20041030,20050628
621300,99999,MOORED BUOY,US,,,+53.000,+001.700,-999,20041110,20050907
621310,99999,HON,LY,,,+29.117,+015.950,+0267.0,19490130,20180829
621370,99999,PLATFORM NO. 62137,US,,,+57.350,+001.467,+0000.0,20040726,20050925
621410,99999,MOORED BUOY,US,,,+60.800,+001.600,-999,20050321,20071219
621430,99999,MOORED BUOY,US,,,+58.300,+000.400,-999,20040726,20040726
621450,99999,MARADA,LY,,,+29.467,+019.333,+0037.0,20080901,20140304
621500,99999,MOORED BUOY,US,,,+58.000,+000.600,-999,20041202,20050823
621610,99999,JALO,LY,,,+29.033,+021.567,+0060.0,19490129,20180829
621760,99999,GIGHBUB,LY,,,+29.750,+024.533,-1,19490131,20180829
622000,99999,OBARI,LY,,HLUB,+26.600,+012.783,+0463.0,19880502,20140915
622120,99999,GHAT,LY,,HLGT,+25.146,+010.143,+0699.8,19811201,20180829
622250,99999,TRAGEN,LY,,,+25.933,+014.450,+0421.0,20080901,20180807
622590,99999,TAZERBO,LY,,,+25.673,+021.091,+0261.2,19620403,20180829
622710,99999,KUFRA,LY,,HLKF,+24.179,+023.314,+0416.7,19490129,20181010
623000,99999,SALLOUM,EG,,,+31.533,+025.183,+0006.0,19370103,20051110
623010,99999,SIDI BARRANI,EG,,,+31.617,+025.900,+0023.0,19990128,20140211
623030,99999,SIDI BARRANI,EG,,,+31.633,+025.967,+0023.0,19570101,20170705
623050,99999,SALLUM PLATEAU,EG,,,+31.567,+025.133,+0006.0,19951214,20181010
623060,99999,MERSA MATRUH,EG,,HEMM,+31.325,+027.222,+0028.7,19370103,20181010
623080,99999,RAS EL HIKMA,EG,,,+31.117,+027.867,+0040.0,20010805,20161009
623090,99999,DABAA,EG,,,+31.017,+028.433,+0018.0,19570102,20181010
623150,99999,PORT ALEXANDRIA,EG,,,+31.183,+029.867,+0014.0,20010711,20150407
623180,99999,ALEXANDRIA INTL,EG,,HEAX,+31.184,+029.949,-1.8,19370103,20181010
623190,99999,,,,,,,,20010729,20051227
623240,99999,ROSETTA,EG,,,+31.450,+030.367,+0001.0,20020312,20150803
623250,99999,BALTIM,EG,,,+31.550,+031.100,+0002.0,19940801,20180820
623290,99999,PORT DAMIETTA,EG,,,+31.467,+031.767,+0004.0,19370103,20160210
623300,99999,DAMIETTA,EG,,,+31.417,+031.817,+0001.0,20010823,20141105
623320,99999,PORT SAID/EL GAMIL,EG,,,+31.283,+032.233,+0006.0,19870901,20081231
623330,99999,PORT SAID,EG,,,+31.267,+032.300,+0006.0,19490301,20181010
623350,99999,RAFH-AGRIMET,EG,,,+31.200,+034.200,+0073.0,20031230,20170504
623360,99999,EL ARISH-AGRIMET,EG,,,+31.083,+033.817,+0027.0,19381103,20180526
623370,99999,EL ARISH INTL,EG,,HEAR,+31.073,+033.836,+0036.9,19850601,20181010
623380,99999,GHAZZA,EG,,,+31.500,+034.450,+0016.0,19600102,20150511
623390,99999,DAMANHOUR,EG,,,+31.033,+030.467,+0002.0,19890329,20161101
623430,99999,AD DANABIQ,EG,,,+31.050,+031.467,+0007.0,19600101,19660920
623450,99999,TAHRIR,EG,,,+30.650,+030.700,+0015.0,19880604,20170313
623480,99999,TANTA,EG,,,+30.783,+031.000,+0012.0,19600101,20160212
623570,99999,WADI EL NATROON,EG,,,+30.400,+030.350,+0001.0,19960407,20181001
623600,99999,SHEBIN EL KOM,EG,,,+30.600,+031.017,+0011.0,20011029,20170131
623601,99999,BORG EL ARAB INTL,EG,,HEBA,+30.918,+029.696,+0053.9,20040510,20181010
623630,99999,BANHA,EG,,,+30.467,+031.183,+0014.0,20010729,20170812
623660,99999,CAIRO INTL,EG,,HECA,+30.122,+031.406,+0116.4,19431031,20181010
623661,99999,MARSA ALAM INTL,EG,,HEMA,+25.557,+034.582,+0076.5,20040510,20181010
623662,99999,ISMALIA,EG,,,+30.583,+032.250,+0003.0,20050419,20081231
623663,99999,MINYA,EG,,HEAM,+28.000,+030.750,+0001.0,20070819,20091027
623664,99999,ST CATHERINE INTL,EG,,,+28.683,+034.067,+1331.0,20070822,20181010
623665,99999,EDFU,EG,,,+24.983,+032.867,+0085.0,20090508,20170721
623670,99999,CAIRO ALMAZA,EG,,,+30.083,+031.367,+0051.0,19370103,19400531
623680,99999,CAIRO WEST,EG,,,+30.117,+030.917,+0151.0,19730101,20170703
623690,99999,BAHTIM,EG,,,+30.133,+031.250,+0016.0,20010924,20020601
623710,99999,CAIRO H.Q.,EG,,,+30.083,+031.283,+0026.0,19990409,20030529
623720,99999,CAIRO /ALMAZA,EG,,,+30.100,+031.367,+0074.1,19490322,19521231
623730,99999,EMBABA,EG,,,+30.067,+031.183,+0019.0,19740423,20081211
623750,99999,GIZA-AGRIMET,EG,,,+30.050,+031.217,+0018.0,20011016,20170609
623780,99999,HELWAN,EG,,HE15,+29.867,+031.333,+0141.0,19381002,20160824
623810,99999,FAYOUM,EG,,,+29.300,+030.850,+0023.0,19600101,20160422
623860,99999,MINYA,EG,,,+28.083,+030.733,+0040.0,19881006,20040921
623870,99999,MINYA,EG,,HE25,+28.083,+030.733,+0037.2,19381002,20181010
623890,99999,MALAWY-AGRIMET,EG,,,+27.700,+030.750,+0044.0,20031230,20121229
623920,99999,ASYUT-AGRIMET,EG,,,+27.200,+031.167,+0052.0,19380208,20051107
623930,99999,ASYUT INTL,EG,,HEAT,+27.047,+031.012,+0235.3,19490323,20181010
623970,99999,SOHAG AIRPORT,EG,,HEMK,+26.333,+031.750,+0092.7,19990101,20160325
623980,99999,SOHAG INTL AIRPORT,EG,,HESG,+26.333,+031.733,+0092.7,20090126,20181010
624020,99999,QENA,EG,,,+26.183,+032.733,+0074.0,19381001,20130701
624030,99999,SOUTH OF VALLEY UNIVERSITY,EG,,,+26.200,+032.750,+0096.0,20040510,20180927
624050,99999,LUXOR INTL,EG,,HELX,+25.671,+032.707,+0089.6,19431130,20181010
624080,99999,EDFOU,EG,,,+24.983,+032.817,+0089.0,20080523,20080523
624110,99999,DARAW,EG,,HE23,+24.416,+032.956,+0099.1,19850508,20050103
624140,99999,ASWAN INTL,EG,,HESN,+23.964,+032.820,+0201.8,19370103,20181010
624160,99999,SIWA,EG,,,+29.250,+025.517,+0003.0,20010707,20180719
624170,99999,SIWA,EG,,,+29.200,+025.483,-15,19370103,20181010
624190,99999,ABU SIMBEL,EG,,HEBL,+22.376,+031.612,+0187.8,19730723,20180919
624200,99999,BAHARIA,EG,,,+28.333,+028.867,+0130.0,19490905,20181010
624210,99999,,,,,,,,19870519,19870519
624230,99999,FARAFRA,EG,,,+27.050,+027.983,+0078.0,19500313,20181010
624250,99999,SHARK EL OWEINAT INTL,EG,,HEOW,+22.586,+028.717,+0261.8,20010713,20180324
624320,99999,DAKHLA,EG,,,+25.500,+028.967,+0117.0,19380310,20181008
624350,99999,KHARGA,EG,,,+25.450,+030.533,+0073.0,19570101,20181010
624380,99999,ABU SUWAYR,EG,,,+30.567,+032.100,+0016.0,19581102,20080628
624400,99999,ISMAILIA,EG,,HEIS,+30.600,+032.250,+0012.5,19431031,20181010
624410,99999,ISMAILIA          &,EG,,,+30.600,+032.283,+0003.0,19370103,19881010
624440,99999,FAID,EG,,,+30.317,+032.283,+0011.0,19490304,19521231
624470,99999,MADIYAH,EG,,,+30.050,+032.533,+0014.0,19490304,19520105
624490,99999,PORT TAWFIK,EG,,,+29.933,+032.567,+0004.0,19791017,20041115
624500,99999,EL-SUEZ,EG,,,+29.867,+032.467,+0003.6,19600101,20170503
624520,99999,NEKHEL,EG,,,+29.917,+033.733,+0403.0,20010916,20181010
624530,99999,ELHASANA,EG,,,+30.450,+033.767,+0255.0,20040115,20180828
624540,99999,BEAR EL ABD,EG,,,+30.967,+032.767,+0024.0,20040617,20160913
624550,99999,RAS SEDR,EG,,,+29.583,+032.717,+0016.0,19960201,20181010
624560,99999,TABA AIRPORT (RAS ELNAKB),EG,,,+29.600,+034.783,+0749.0,20040518,20120730
624570,99999,SANT KATREIN AIRPORT,EG,,,+28.683,+034.050,+1331.0,20110114,20121116
624580,99999,ABURDEES,EG,,,+28.900,+033.183,+0008.0,20010903,20181010
624590,99999,EL TOR,EG,,HETR,+28.209,+033.646,+0035.1,19381101,20181010
624600,99999,SHARM EL SHEIKH,EG,,,+27.967,+034.383,+0051.0,20050418,20050924
624620,99999,JIYANKLIS NEW,EG,,HEGS,+30.820,+030.191,+0014.9,19490301,20110501
624630,99999,HURGHADA INTL,EG,,HEGN,+27.178,+033.799,+0015.8,19900215,20181010
624639,99999,SHARM EL SHEIKH INT,EG,,,+27.967,+034.383,+0045.0,19970901,20181010
624640,99999,HURGUADA,EG,,,+27.283,+033.733,+0007.0,20100626,20140907
624650,99999,KOSSEIR,EG,,,+26.133,+034.250,+0011.0,19381002,20180901
624655,99999,TABA INTL,EG,,,+29.600,+034.767,+0768.0,19990710,20171104
624670,99999,DAHAB,EG,,,+28.483,+034.500,+0019.0,20040222,20180711
624760,99999,SHALATIN,EG,,,+23.133,+035.583,+0021.0,20030330,20181010
625600,99999,MOORED BUOY,US,,,+30.100,-19.4,-999,20040304,20050925
625620,99999,MOORED BUOY,US,,,+28.100,-15,-999,20051222,20051222
625630,99999,MOORED BUOY,US,,,+31.200,-13.5,-999,20040419,20040611
625650,99999,MOORED BUOY,US,,,+28.100,-15.1,-999,20040128,20050325
625660,99999,MOORED BUOY,US,,,+29.500,-14.4,-999,20041021,20041021
625680,99999,MOORED BUOY,US,,,+30.300,-28.2,-999,20050608,20050608
625700,99999,MOORED BUOY,,,,+00.000,+000.000,-999,20061208,20061208
625750,99999,MOORED BUOY,US,,,+27.600,-16.1,-999,20031204,20041004
625760,99999,MOORED BUOY,US,,,+27.300,-18.1,-999,20040706,20080606
626000,99999,HALFA (WADI),SU,,HSSW,+21.817,+031.483,+0183.0,19490130,20181008
626150,99999,HALIB,SU,,,+22.217,+036.650,+0002.0,19741008,20021211
626200,99999,STATION NO 6 *,SU,,,+20.750,+032.550,+0468.0,19490130,20050528
626350,99999,ARBAT,SU,,,+19.833,+036.967,+0120.0,20010717,20080525
626400,99999,ABU HAMED,SU,,,+19.533,+033.317,+0312.0,19490209,20181008
626410,99999,PORT SUDAN,SU,,HSSP,+19.583,+037.217,+0003.0,19490205,20181008
626414,99999,PORT SUDAN,SU,,HSPN,+19.434,+037.234,+0041.1,20030218,20181010
626500,99999,DONGOLA,SU,,HSDN,+19.154,+030.430,+0235.6,19490301,20181008
626520,99999,SUAKIN,SU,,,+19.100,+037.333,+0003.0,20010809,20140117
626600,99999,KARIMA,SU,,,+18.550,+031.850,+0249.0,19490130,20181008
626610,99999,GEBEIT,SU,,,+18.950,+036.833,+0796.0,19490209,20180509
626700,99999,HAIYA,SU,,,+18.333,+036.367,+0639.0,19490130,19740806
626710,99999,TOKAR,SU,,,+18.433,+037.733,+0019.0,19490811,20140706
626750,99999,AGIG,SU,,,+18.233,+038.183,+0002.0,19741008,20030422
626800,99999,ATBARA,SU,,HSAT,+17.700,+033.967,+0345.0,19490130,20181008
626810,99999,DERUDEB,SU,,,+17.550,+036.100,+0508.0,20010712,20041025
626820,99999,HUDEIBA,SU,,,+17.567,+033.933,+0350.0,20040227,20181008
627000,99999,SHENDI,SU,,HSND,+16.700,+033.433,+0360.0,19490303,20181008
627210,99999,KHARTOUM,SU,,HSSS,+15.589,+032.553,+0385.6,19421031,20181010
627220,99999,AROMA,SU,,,+15.833,+036.150,+0431.0,19490302,20150717
627230,99999,SHAMBAT OBSERVATORY,SU,,,+15.667,+032.533,+0380.0,19510713,20181008
627300,99999,KASSALA,SU,,HSKA,+15.387,+036.329,+0509.3,19490130,20181008
627330,99999,HALFA EL GAIDIDA,SU,,,+15.317,+035.600,+0451.0,19740221,20181008
627350,99999,SHOWAK,SU,,,+14.217,+035.850,+0511.0,20010712,20050808
627500,99999,ED DUEIM,SU,,,+14.000,+032.333,+0378.0,19490301,20181008
627510,99999,WAD MEDANI,SU,,,+14.400,+033.483,+0408.0,19490130,20181008
627520,99999,GEDAREF/AZAZA,SU,,HSGF,+14.033,+035.400,+0599.0,19490305,20181008
627560,99999,SAVDIRI,SU,,,+14.417,+029.083,+0536.0,20010731,20101001
627600,99999,EL FASHIR,SU,,HSFS,+13.615,+025.325,+0729.4,19430401,20181008
627610,99999,HAG ABDULLA,SU,,,+13.950,+033.583,+0417.0,20010705,20120226
627620,99999,SENNAR,SU,,HSNR,+13.550,+033.617,+0418.0,19790102,20181008
627700,99999,GENEINA,SU,,HSGN,+13.483,+022.450,+0805.0,19430401,20181008
627710,99999,EL OBEID,SU,,HSOB,+13.153,+030.233,+0587.3,19490130,20181010
627720,99999,KOSTI/RABAK,SU,,HSKI,+13.167,+032.667,+0381.0,19490130,20181008
627730,99999,SINGA,SU,,,+13.150,+033.950,+0429.0,19490130,19521225
627740,99999,UMM BENIN,SU,,,+13.067,+033.950,+0435.0,20071113,20180926
627800,99999,ZALINGEI,SU,,HSZA,+12.900,+023.483,+0900.0,19490301,20130904
627810,99999,EN NAHUD,SU,,,+12.700,+028.433,+0564.0,19490205,20181008
627900,99999,NYALA,SU,,HSNN,+12.050,+024.883,+0643.0,19790101,20181010
627950,99999,ABU NA'AMA,SU,,,+12.733,+034.133,+0445.0,19590101,20181008
628010,99999,RENK,SU,,HSRN,+11.750,+032.783,+0282.0,19791101,20181010
628020,99999,ER ROSEIRES,SU,,,+11.850,+034.383,+0463.9,19510110,19521231
628030,99999,RASHAD,SU,,,+11.867,+031.050,+0885.0,19810908,20180918
628050,99999,DAMAZIN,SU,,HSDZ,+11.786,+034.337,+0482.2,19730101,20181008
628080,99999,GAZALA GAWZAT,SU,,,+11.467,+026.450,+0480.0,19741219,20050902
628090,99999,BABANUSA,SU,,,+11.333,+027.817,+0453.0,19860301,20180922
628100,99999,KADUGLI,SU,,HSLI,+11.138,+029.701,+0563.3,19740601,20180922
628400,99999,MALAKAL,OD,,HSSM,+09.559,+031.652,+0393.5,19490301,20110713
628500,99999,AWEIL / UWAYL,OD,,HSAW,+08.767,+027.400,+0414.0,20040610,20160111
628550,99999,BENTIU,OD,,,+09.233,+029.833,+0389.0,19740625,20051207
628600,99999,NASIR,SU,,HSNA,+08.617,+033.067,+0399.0,20040710,20101031
628700,99999,GAMBELLA,ET,,HAGM,+08.129,+034.563,+0491.9,20010710,20041024
628710,99999,RAGA,OD,,HSRJ,+08.467,+025.683,+0545.0,19880216,20150827
628800,99999,WAU,OD,,HSWW,+07.700,+028.017,+0438.0,19490301,20181010
628810,99999,AKOBO,OD,,HSAK,+07.783,+033.017,+0402.0,20040228,20121218
628900,99999,TONJ,OD,,,+07.283,+028.750,+0429.0,20010813,20120606
629050,99999,PIBOR POST,SU,,,+06.800,+033.133,+0510.0,20020325,20020430
629310,99999,MARIDI,OD,,HSMD,+04.917,+029.467,+0749.0,19740626,19740626
629400,99999,YAMBIO,OD,,HSYA,+04.567,+028.400,+0649.0,20011122,20050610
629407,99999,TUMBURA,OD,,HSTU,+05.600,+027.467,+0609.0,20130529,20130529
629410,99999,JUBA,OD,,HSSJ,+04.872,+031.601,+0468.8,19490301,20181010
629510,99999,NAGICHOT,OD,,,+04.267,+033.567,+1980.0,20050127,20050127
629550,99999,YEI,OD,,HSYE,+04.083,+030.667,+0830.0,20030124,20030124
630060,99999,NACFA,ER,,,+16.667,+038.333,+1676.0,19490130,20010921
630100,99999,TESSENEI /FLT D-4,ER,,,+15.133,+036.700,+0615.1,19580215,19731001
630130,99999,AGORDAT,ET,,HAAG,+15.550,+037.883,+0626.0,19490206,19780503
630140,99999,KEREN,ER,,,+15.750,+038.450,+1402.1,19490404,19631230
630210,99999,ASMARA INTL,ER,,HHAS,+15.292,+038.911,+2335.1,19431219,20171103
630220,99999,GINDA,ER,,,+15.433,+039.083,+0960.1,19490130,19750707
630230,99999,MASSAWA,ER,,HAMS,+15.617,+039.450,+0010.0,19490206,20030623
630290,99999,ADI UGRI,ER,,,+14.883,+058.817,+1972.1,19490209,19750908
630300,99999,ADI KAIE /CAIEH,ER,,,+14.833,+039.333,+2642.0,19490209,19631231
630420,99999,BOGUS ETHIOPIAN,ET,,,,,,19880408,20010921
630430,99999,ASSAB,ER,,,+13.067,+042.717,+0014.0,19490130,19951223
631080,99999,MOORED BUOY,US,,,+60.133,+001.700,-999,20040131,20040131
631100,99999,MOORED BUOY,US,,,+59.500,+001.517,-999,20041227,20050820
631150,99999,TADJOURA,DJ,,,+11.783,+042.883,+0010.0,19520101,19581130
631170,99999,BOGUS DJIBOUTI,DJ,,,,,,19860811,20021001
631250,99999,DJIBOUTI,DJ,,HFFF,+11.550,+043.150,+0019.0,19520101,20081229
631252,99999,DJIBOUTI/AMBOULI,DJ,,HFFF,+11.550,+043.133,+0013.0,19961201,20181010
631260,99999,DJIBOUTI SO REP/PLATEAU DU S,BP,,,+11.600,+043.150,+0007.3,19490210,19640131
631370,99999,MOORED BUOY,US,,,+57.800,+001.800,-999,20050501,20050501
631410,99999,DIKHIL,DJ,,,+11.100,+042.367,+0490.0,19520101,20130725
631450,99999,OBOLEH,DJ,,,+11.167,+042.717,+0777.0,20120816,20120816
631500,99999,BORAMA,SO,,,+09.950,+043.183,+1454.0,19900807,20130922
631600,99999,BERBERA,SO,,HCMI,+10.389,+044.941,+0009.1,19730101,20141221
631700,99999,EGAL INTL,SO,,HCMH,+09.518,+044.089,+1348.1,19520101,20181010
631750,99999,BURAO,SO,,HCMV,+09.517,+045.567,+1032.0,19730101,20070201
631800,99999,ERIGAVO,SO,,,+10.633,+047.367,+1743.0,19921215,20050725
631900,99999,LAS-ANOD,SO,,,+08.500,+047.367,+0700.0,20050830,20051017
632000,99999,ALULA,SO,,,+11.950,+050.733,+0002.0,19570113,20050512
632100,99999,BOSASO,SO,,HCMF,+11.283,+049.183,+0002.0,19570104,20181010
632200,99999,SCUSCIUBAN,SO,,,+10.300,+050.233,+0344.0,19570101,20050903
632250,99999,GARDO,SO,,,+09.517,+049.083,+0812.0,19570103,20120730
632270,99999,GAROE,SO,,,+07.950,+048.500,-999.9,19810204,20180523
632280,99999,EIL,SO,,,+07.950,+049.783,-999.9,20080927,20080927
632300,99999,GALCAYO,SO,,,+06.850,+047.267,+0302.0,19540104,20161007
632350,99999,OBBIA,SO,,,+05.333,+048.567,+0010.0,19730801,19830208
632370,99999,EL BUR,SO,,,+04.700,+046.617,+0175.0,19570101,20020803
632400,99999,BELET UEN,SO,,,+04.700,+045.217,+0173.0,19570101,20030512
632450,99999,HUDDUR,SO,,,+04.183,+043.867,-999.9,19930201,20030614
632470,99999,ISCIA BAIDOA,SO,,,+03.133,+043.667,+0487.0,19570103,20051019
632480,99999,LUG-GANANE,SO,,,+03.583,+042.450,-999.9,20051019,20051019
632500,99999,BARDERA,SO,,,+02.350,+042.300,+0116.0,19570114,20140812
632580,99999,AFGOI,SO,,,+02.150,+045.133,+0083.0,20030620,20030620
632600,99999,MOGADISHU,SO,,HCMM,+02.033,+045.350,+0009.0,19490121,20181010
632610,99999,GENALE,SO,,,+01.833,+044.750,+0069.0,20031018,20031018
632620,99999,EL MUGNE,SO,,,+01.717,+044.767,+0012.0,20020608,20050311
